('±¾Ìï ½ÜµÂ 2013¿î 1.8L ×Ô¶¯ÊæÊÊ°æ 5×ù', 'https://image1.guazistatic.com/qn180705184447f2785e934fde927252b8e434e644ada0.jpg', '2013Äê', '9.00Íò', '16.30Íò')
('±¾Ìï ÑÅ¸ó 2008¿î 2.0L EX', 'https://image.guazistatic.com/gz01180625/10/47/1d97d8a75363d9c8e2d7d21fdb9dbfe5.jpg', '5.0Íò¹«Àï', '8.50Íò', '21.70Íò')
('±¾ÌïÑÅ¸ó 2010¿î 2.0L EX', 'https://image1.guazistatic.com/qn18031008052338368c0ab297e916cf91b212c85288ec.jpg', '2010Äê', '9.80Íò', '22.00Íò')
'11.20Íò', '17.10Íò')
('±¾ÌïÑÅ¸ó 2012¿î 2.4L SE', 'https://image1.guazistatic.com/qn180508143018135bc95f7b7b9d11c022f7442e2930c1.jpg', '11.1Íò¹«Àï', '12.00Íò', '24.90Íò')
('±¾ÌïXR-V 2015¿î 1.5L LXi CVT¾­µä°æ', 'https://image.guazistatic.com/gz01180626/14/08/13f8d3e2d8385a2439799268a04f64d3.jpg', '2017Äê', '11.00Íò', '15.00Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180609/17/01/fab2d75e23cfd0b88d08ac78d5cdb7b2.jpg', '2005Äê', '10.39Íò', '14.80Íò')
('±¾ÌïÑÅ¸ó 2008¿î 2.4L EX Navi', 'https://image.guazistatic.com/gz01180416/20/55/6d0e47c986f82c7aa37de8988f7bb2e7.jpg', '8.7Íò¹«Àï', '8.30Íò', '27.10Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.0L LX ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180525/10/32/b0435095b3e124bba4e898189172dafd.jpg', '2017Äê', '12.70Íò', '19.50Íò')
('±¾Ìï ·É¶È 2007¿î 1.3L ÊÖ¶¯±ê×¼°æ', 'https://image.guazistatic.com/gz01180619/17/37/d5114f26dbe4738a85fff3e0cdcdb20b.jpg', '2016Äê', '3.00Íò', '10.30Íò')
('±¾ÌïCR-V 2015¿î 2.4L ËÄÇı×ğ¹ó°æ', 'https://image1.guazistatic.com/qn17120314304680a160cd0124e73aae250ca197667115.jpg', '2.8Íò¹«Àï', '20.60Íò', '27.10Íò')
('±¾Ìï ½ÜµÂ 2014¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image1.guazistatic.com/qn18070213270667b37c5cdfcbf089734bd4d2f328a028.jpg', '2013Äê', '12.00Íò', '8.90Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image1.guazistatic.com/qn180705184538647cbee7831bc111583210d7c46b0ee0.jpg', '2015Äê', '15.80Íò', '10.80Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.8L CVTÁ½Çı¾«Ó¢ĞÍ', 'https://image1.guazistatic.com/qn180425151532503ac1a2d2b7ef918bdac85d4f775b07.jpg', '2013Äê', '11.50Íò', '15.90Íò')
('±¾Ìï°ÂµÂÈü 2013¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180321/15/49/8a34aff8f50fd1e2bcd05c1ea1382a93.jpg', '10.6Íò¹«Àï', '15.40Íò', '27.90Íò')
('±¾Ìï ÁèÅÉ 2013¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn18070810122046ea337cd39ee06375718d8655cb040e.jpg', '12.0Íò¹«Àï', '9.70Íò', '14.60Íò')
('±¾ÌïCR-V 2012¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180707/11/52/5fe5db3de56421dd4c49cc1d632865b5.jpg', '3.0Íò¹«Àï', '11.31Íò', '21.00Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX ÊÖ¶¯ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180701/11/37/fb34d607e3f00bd14d8db0dd1c21e815.jpg', '2014Äê', '5.99Íò', '8.00Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L EXN ºÀ»ªµ¼º½°æ', 'https://image1.guazistatic.com/qn1803092132030663d2d3ab7b5c9aa7e074a5221ca252.jpg', '2016Äê', '15.00Íò', '25.60Íò')
('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn180611143435e3f979b7df31f5dfc8bff24e248b4816.jpg', '11.0Íò¹«Àï', '8.50Íò', '26.00Íò')
('±¾Ìï ÁèÅÉ 2016¿î 1.8L CVTÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18052910275401e9954bdec5ed3cd63340eeaa0e804f.jpg', '2017Äê', '9.90Íò', '13.50Íò')
('±¾Ìï °¬Á¦Éğ 2012¿î 2.4L VTi-S×ğ¹ó°æ', 'https://image1.guazistatic.com/qn180712103715bef082f6090875edf9ce1330ffa5c9d2.jpg', '5.7Íò¹«Àï', '18.10Íò', '34.70Íò')
('±¾ÌïÑÅ¸ó 2013¿î 2.0L SE', 'https://image1.guazistatic.com/qn1803070504515cf2e476b185d9fd8481adcf41961282.jpg', '3.6Íò¹«Àï', '12.18Íò', '22.00Íò')
('±¾ÌïCR-V 2013¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180419/10/52/d594d1fe13bb43149ff52c6e29e0995a.jpg', '2011Äê', '15.50Íò', '24.90Íò')
('±¾ÌïCR-V 2012¿î 2.4L ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn170802191111a09a9878b31086abf0dd83fd65989d5a.jpg', '2015Äê', '14.00Íò', '12.70Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ÖÇÏí°æ', 'https://image.guazistatic.com/gz01180619/12/49/5344957e145c830b08cedf35692fb684.jpg', '2013Äê', '20.25Íò', '29.00Íò')
('±¾Ìï°ÂµÂÈü 2014¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180628/13/12/fa6164c2ce437b8c72bf6a46d3e3ae45.jpg', '5.6Íò¹«Àï', '17.50Íò', '27.90Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.4L EX ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180628063943f90d8dc946cb531ce40e8087d6411d61.jpg', '0.7Íò¹«Àï', '16.13Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2011¿î 2.0L EX', 'https://image.guazistatic.com/gz01180628/19/41/4feedd9ae6b672ca9333854ef1caf5b8.jpg', '2015Äê', '9.80Íò', '22.00Íò')
60Íò')
('±¾Ìï ·æ·¶¾­µä 2014¿î ·çÉĞ 1.5L ×Ô¶¯¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180704/14/44/43e9fb6b7f5ac68ca636e22558553b05.jpg', '4.7Íò¹«Àï', '7.00Íò', '28.20Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180706111510d96128858b3e470693c5109af5fb7520.jpg', '13.7Íò¹«Àï', '9.50Íò', '21.50Íò')
('±¾Ìï ¹ÚµÀ 2017¿î 240TURBO Á½ÇıÊæÏí°æ', 'https://image1.guazistatic.com/qn18070913322319ce8d022a8fefd16dcb6a63588526ed.jpg', '2007Äê', '21.50Íò', '26.70('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇı×ğ¹ó°æ', 'https://image1.guazistatic.com/qn1803231422169c36852a0f15d7f5dc3eb2246e5bae44.jpg', '2015Äê', '8.20Íò', '27.40Íò')
('±¾Ìï ÁèÅÉ 2016¿î 1.8L CVTÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18060219082527db49c47ac1dee924ae264f522cd0af.jpg', '2009Äê', '12.00Íò', '13.50Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180617/10/53/8a8aa6ebfabaa12893c805af1bfa1d14.jpg', '2008Äê', '19.50Íò', '27.10Íò')
('±¾ÌïXR-V 2015¿î 1.8L VTi CVTºÀ»ª°æ', 'https://image.guazistatic.com/gz01180708/09/43/3a5a51f7bca81344b7a83ba5e0d2047c.jpg', '24.6Íò¹«Àï', '12.15Íò', '17.70Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180626/17/26/79e662cf67779142e290b09ff3432e7d.jpg', '2009Äê', '13.50Íò', '21.50Íò')
('±¾Ìï ÑÅ¸ó 2012¿î 2.0L SE', 'https://image1.guazistatic.com/qn1806200829481a579ed26fc2557db13612426b776025.jpg', '2016Äê', '10.50Íò', '22.00Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn17110214544619aa1d4374005851fecb28915c884e0c.jpg', '4.1Íò¹«Àï', '9.20Íò', '21.50Íò')
('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇı×ğ¹ó°æ', 'https://image1.guazistatic.com/qn180307231117717455dd2f2aff2f79c40d25ab27beb6.jpg', '3.2Íò¹«Àï', '10.98Íò', '27.40Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180707153534a7dd992d9f4a86963ba1bf129ec00f55.jpg', '1.1Íò¹«Àï', '9.00Íò', '21.50Íò')
('±¾Ìï ÑÅ¸ó 2008¿î 2.4L EX Navi', 'https://image1.guazistatic.com/qn18052921022214bede995ac1a31b98d88f3688c225f7.jpg', '7.3Íò¹«Àï', '8.50Íò', '27.10Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LX ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180616/13/41/cf9a213099a6d5acbb6e50f0c64ba4c7.jpg', '2007Äê', '14.30Íò', '19.50Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTËÄÇı×ğÒ«°æ', 'https://image1.guazistatic.com/qn1807041134585ca04c4bf61e0ad3d6a5ca691e7fa987.jpg', '2011Äê', '22.00Íò', '27.10Íò')
('±¾ÌïË¼²¬î£ 2013¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1807111808466bb69d17b1da19f69078feb03367ca88.jpg', '2009Äê', '10.88Íò', '25.80Íò')
('±¾Ìï ·É¶È 2007¿î 1.5L ÊÖ¶¯±ê×¼°æ', 'https://image1.guazistatic.com/qn180703221246b6855e8e46216c4ed5786bcda8ed4f73.jpg', '17.9Íò¹«Àï', '3.80Íò', '11.60Íò')
('±¾ÌïXR-V 2015¿î 1.8L EXi  CVTÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180622/07/46/56768bdc09eb30abdf079e72dbec4d60.jpg', '4.5Íò¹«Àï', '12.00Íò', '16.30Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180710235738d6ab74066ef6266540df59fbedbfdaef.jpg', '23.1Íò¹«Àï', '8.30Íò', '14.80Íò')
('±¾Ìï°ÂµÂÈü 2009¿î 2.4L ÁìĞã°æ', 'https://image1.guazistatic.com/qn180324141241c7ace2bbda97acec7b8542456e3e3645.jpg', '2016Äê', '12.79Íò', '30.70Íò')
('±¾Ìï ½ÜµÂ 2014¿î 1.8L CVTºÀ»ª°æ 5×ù', 'https://image.guazistatic.com/gz01180701/13/53/35d91407a1784aa9f6b5d7c5e0dac386.jpg', '11.7Íò¹«Àï', '12.18Íò', '18.00Íò')
('±¾Ìï Ë¼Óò 2009¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn1807121022194e0da05138c11433e459dbec33b2ebf6.jpg', '10.6Íò¹«Àï', '6.00Íò', '16.30Íò')
('±¾ÌïCR-V 2010¿î 2.4L ×Ô¶¯ËÄÇı×ğ¹óµ¼º½°æ', 'https://image1.guazistatic.com/qn1802260244299c1b2ac8792278219a945da23b946cd0.jpg', '4.8Íò¹«Àï', '12.50Íò', '28.50Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ÖÇÏí°æ', 'https://image.guazistatic.com/gz01180604/15/29/6482ba2c0c5c0991be3070b7762c58d5.jpg', '17.1Íò¹«Àï', '19.98Íò', '29.00Íò')
('±¾Ìï ·É¶È 2011¿î 1.3L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180617181001d74c2e1fc65a631247d130856c30ca6f.jpg', '2016Äê', '4.50Íò', '8.70Íò')
('±¾Ìï çÍÖÇ 2017¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180705111047881bebf5507b9a008180c1903a9b8734.jpg', '2016Äê', '12.80Íò', '14.80Íò')
('±¾Ìï çÍÖÇ 2017¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18071113542068eafd81e66160ef3922cebdd8776e9c.jpg', '2011Äê', '10.68Íò', '14.80Íò')
('±¾ÌïCR-V 2013¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180622/16/02/e68635edbd1a8186712ebe461d1d3e0d.jpg', '2012Äê', '14.98Íò', '24.90Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180603/16/29/d9187abed76695eea66c4bc9612b2c71.jpg', '3.3Íò¹«Àï', '11.00Íò', '8.90Íò')
('±¾Ìï Ë¼Óò 2013¿î Ê®ÖÜÄê¼ÍÄî 1.8L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180709173537302925c6cd07c3b6247d5062a45d2351.jpg', '2012Äê', '6.70Íò', '14.30Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn18032714303760ea4303649242dca58c3cdcf936c9fc.jpg', '2017Äê', '9.50Íò', '21.50Íò')
('±¾Ìï ÁèÅÉ 2013¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1806222030423b5dd40139538f03b47a4fcca7f60845.jpg', '4.2Íò¹«Àï', '9.20Íò', '14.60Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn1807130137109d29b7d64c58cdc7ede674d62c333f53.jpg', '16.1Íò¹«Àï', '11.63Íò', '17.80Íò')
('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn1801221242451c3cb5f2750619b77d6490ac05965205.jpg', '1.8Íò¹«Àï', '8.00Íò', '26.00Íò')
('±¾Ìï ÁèÅÉ 2016¿î 1.8L CVTºÀ»ª°æ', 'https://image1.guazistatic.com/qn180627213657479bc2f2ac636a6c898832621e6dd364.jpg', '12.0Íò¹«Àï', '11.50Íò', '14.60Íò')
('±¾Ìï ·É¶È 2016¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18070900115441da14e4c58ec1f7e645223cb27717b4.jpg', '2015Äê', '6.71Íò', '17.10Íò')
('±¾Ìï ÑÅ¸ó 2013¿î 2.0L SE', 'https://image1.guazistatic.com/qn1807071727165f35cdf3b12973257369026eab1c28b8.jpg', '12.2Íò¹«Àï', '11.03Íò', '22.00Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18071323545919c81611a0d0ffd89861c68f2ff2837b.jpg', '2006Äê', '6.80Íò', '8.90Íò')
('±¾Ìï ½ÜµÂ 2014¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image.guazistatic.com/gz01180630/10/15/34cf003510cd25c57c11ac388e92d409.jpg', '5.6Íò¹«Àï', '13.50Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.4L EX ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180711144741d278d125e536efdfab42fb88017b6d61.jpg', '2016Äê', '13.31Íò', '24.90Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L EX ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180705144708338c0cb478605e7a302245ae5d11b159.jpg', '2012Äê', '16.00Íò', '24.90Íò')
('±¾ÌïXR-V 2015¿î 1.5L LXi CVT¾­µä°æ', 'https://image1.guazistatic.com/qn1807051025253bd96cf0cdb1935f96fffc0838ce1881.jpg', '19.9Íò¹«Àï', '10.58Íò', '15.00Íò')
('±¾ÌïCR-V 2013¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn180705160001d2c8431a3cbb80606caa00c049231bc8.jpg', '2014Äê', '16.50Íò', '14.80Íò')
('±¾Ìï ½ÜµÂ 2016¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image1.guazistatic.com/qn180710142107215d78eb4be99cebcad790db647513c2.jpg', '5.7Íò¹«Àï', '11.80Íò', '17.10Íò')
('±¾ÌïÑÅ¸ó 2012¿î 2.0L SE', 'https://image1.guazistatic.com/qn17120317573609021d1bfe790959f19396895999007b.jpg', '12.3Íò¹«Àï', '11.90Íò', '22.00Íò')
('±¾ÌïUR-V 2017¿î 370TURBO Á½Çı×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180529/17/44/e3c6aacb5aeba7613bafc43b42c01101.jpg', '2018Äê', '27.00Íò', '30.40Íò')
('±¾ÌïCR-V 2013¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn1709281541149aaa3cae0fd3a3d73c06d9538a1e16d1.jpg', '2014Äê', '19.50Íò', '24.90Íò')
('±¾ÌïCR-V 2013¿î 2.4L ËÄÇı×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180526/14/28/e43d8b20d9f69e4a5c273d1a19fa6b15.jpg', '0.7Íò¹«Àï', '14.00Íò', '27.40Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1805231747508ce5c654bc9915c77b17c4c31a6e4c33.jpg', '13.1Íò¹«Àï', '10.32Íò', '17.10Íò')
('±¾ÌïçÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180306214329a16d5ce7dcae617f089064bca5131784.jpg', '4.9Íò¹«Àï', '11.18Íò', '14.80Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½Çı·çÉĞ°æ', 'https://image1.guazistatic.com/qn1805240547113631414e40221840ca41dd2845ae4b24.jpg', '2013Äê', '19.50Íò', '22.10Íò')
('±¾Ìï ½ÜµÂ 2014¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image.guazistatic.com/gz01180708/10/22/0a66cb5d0dd54e24b13c94555193414b.jpg', '2014Äê', '10.36Íò', '8.90Íò')
('±¾Ìï·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180111181917ffb244a01255c53397e004e556db3b61.jpg', '2015Äê', '7.30Íò', '8.90Íò')
('±¾Ìï ½ÜµÂ 2013¿î 1.8L CVTºÀ»ª°æ 6×ù', 'https://image1.guazistatic.com/qn18052715222983cf55bbab88891d84eeec954f012dc6.jpg', '14.3Íò¹«Àï', '11.00Íò', '20.00Íò')
('±¾ÌïCR-V 2010¿î 2.4L ×Ô¶¯ËÄÇı×ğ¹ó°æ', 'https://image1.guazistatic.com/qn170421114149a987f4e16b5807273bf901172a581848.jpg', '8.8Íò¹«Àï', '13.80Íò', '27.40Íò')
('±¾Ìï Ë¼²¬î£ 2013¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180606/17/52/02f27d94ed4223fa6a6e00cf017dd563.jpg', '2018Äê', '12.30Íò', '25.80Íò')
('±¾ÌïÁèÅÉ 2013¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180617/13/51/f298ede3cd72bf4cc3b6b599a12756ec.jpg', '2010Äê', '9.50Íò', '14.60Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180530/19/32/56d684f2d9253e5ed7eab4b805963936.jpg', '0.5Íò¹«Àï', '15.80Íò', '20.60Íò')
('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn1708081157463bf2e267ba7467b91e713f5dc1629126.jpg', '21.6Íò¹«Àï', '10.00Íò', '26.00Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.4L EX ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180602171009409b5e53ae188832096939d3c06233a8.jpg', '2014Äê', '14.87Íò', '24.90Íò')
('±¾Ìï ½ÜµÂ 2014¿î 1.8L CVTºÀ»ª°æ 5×ù', 'https://image.guazistatic.com/gz01180609/12/20/71945bea569418371fb819471d8761c1.jpg', '10.8Íò¹«Àï', '12.00Íò', '18.00Íò')
('±¾Ìï ¹ÚµÀ 2017¿î 240TURBO Á½ÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn1807090152493b38db67d441c7100b80eec8065c1ba3.jpg', '2017Äê', '24.00Íò', '27.50Íò')
('±¾Ìï°ÂµÂÈü 2009¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180522/15/14/42c980caed7e9d085be3fa0d2017a032.jpg', '2013Äê', '11.00Íò', '27.90Íò')
('±¾ÌïÑÅ¸ó 2010¿î 2.4L °ÙÍò¼ÍÄî°æ', 'https://image1.guazistatic.com/qn180504210935c7d26865ee432e5806f0535a7fff10a4.jpg', '7.0Íò¹«Àï', '10.60Íò', '24.90Íò')
('±¾Ìï¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180425132207e51db8aa54797faf06c3393c4f6755dc.jpg', '1.2Íò¹«Àï', '13.00Íò', '28.20Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L EXN ºÀ»ªµ¼º½°æ', 'https://image.guazistatic.com/gz01180523/15/48/ea34b0bf1273ed41781185590ddc230c.jpg', '2017Äê', '15.00Íò', '25.60Íò')
('±¾Ìï Ë¼²¬î£ 2015¿î 2.0L ×ğ¹ó°æ', 'https://image1.guazistatic.com/qn18031413414840d2dd4fcc6ac6c8596f0f15bc9ccfed.jpg', '2012Äê', '15.29Íò', '21.30Íò')
('±¾ÌïXR-V 2015¿î 1.8L EXi  CVTÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180608/13/43/3c174586b311f5ac00ed48c54e9f4643.jpg', '3.7Íò¹«Àï', '12.00Íò', '16.30Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180430/15/41/3dfb0a8d25d2bb89f06b7ddfa9280141.jpg', '6.0Íò¹«Àï', '17.50Íò', '20.90Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½Çı·çÉĞ°æ', 'https://image.guazistatic.com/gz01180527/09/47/da81f575eec4984a00c0bac7ba88041b.jpg', '2014Äê', '19.00Íò', '22.10Íò')
('±¾Ìï Ë¼Óò 2016¿î 220TURBO CVT×ğ¹ó°æ', 'https://image1.guazistatic.com/qn180525032140c7840b817df55f6da52049309de8033d.jpg', '2016Äê', '14.99Íò', '16.90Íò')
('±¾Ìï·æ·¶¾­µä 2012¿î 1.5L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18051412545656013952687a6f373f92e366dfd52661.jpg', '7.3Íò¹«Àï', '5.00Íò', '9.70Íò')
('±¾ÌïXR-V 2015¿î 1.5L LXi CVT¾­µä°æ', 'https://image.guazistatic.com/gz01180607/20/22/92428efcebe717f2d05e610303916331.jpg', '2.5Íò¹«Àï', '10.00Íò', '15.00Íò')
('±¾Ìï ·æ·¶¾­µä 2014¿î ·çÉĞ 1.5L ÊÖ¶¯¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180523/18/24/c20c00a70accdea252e63ee78b7f7763.jpg', '2015Äê', '5.80Íò', '11.60Íò')
('±¾Ìï¸èÊ«Í¼ 2016¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1805051053079a04eb990435e35559799e9330978470.jpg', '2017Äê', '21.00Íò', '28.20Íò')
('±¾ÌïÑÅ¸ó 2014¿î 2.4L EXN ºÀ»ªµ¼º½°æ', 'https://image1.guazistatic.com/qn18051819125863a0bec9eee182623c38413a10e6cba8.jpg', '9.6Íò¹«Àï', '16.30Íò', '25.60Íò')
('±¾Ìï ·É¶È 2004¿î 1.3L CVT', 'https://image.guazistatic.com/gz01180524/17/45/2f54976e12f1d9e111ffd1b6eea2d699.jpg', '0.8Íò¹«Àï', '1.60Íò', '11.40Íò')
('±¾ÌïCR-V 2012¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180611/16/21/e865fc5ce57922a7699ce657ffe92e75.jpg', '2010Äê', '13.50Íò', '21.00Íò')
('±¾ÌïË¼²¬î£ 2013¿î 2.4L TYPE-S', 'https://image.guazistatic.com/gz01180425/11/49/5e7ab508b0d111e0aab673272f49653a.jpg', '2016Äê', '12.99Íò', '27.80Íò')
('±¾ÌïÁèÅÉ 2016¿î 1.8L CVTºÀ»ª°æ', 'https://image.guazistatic.com/gz01180429/13/07/20aced7bed0498b71593fcc4ac22f84c.jpg', '20.1Íò¹«Àï', '12.00Íò', '14.60Íò')
('±¾Ìï°ÂµÂÈü 2011¿î ¾¢Ğã 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn171224125913a892204b41575b2adb29fc3c577cbbc6.jpg', '2.5Íò¹«Àï', '13.70Íò', '27.90Íò')
('±¾Ìï·æ·¶ 2015¿î 1.5L CVTºÀ»ª°æ', 'https://image1.guazistatic.com/qn180424042442a9cb72eb6b3e6e78c584280a8fc2eeaf.jpg', '2010Äê', '7.50Íò', '11.50Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½ÇıÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18031911273782862ef36d9097b93ab50150607d230d.jpg', '2015Äê', '18.60Íò', '19.50Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½Çı·çÉĞ°æ', 'https://image1.guazistatic.com/qn1803092134452632fe1385854a1d3047224c72eb1d94.jpg', '15.4Íò¹«Àï', '19.00Íò', '22.10Íò')
('±¾ÌïÑÅ¸ó 2010¿î 2.0L EX', 'https://image1.guazistatic.com/qn180506125907f8b1a2b973fa1c47519e7af17907102a.jpg', '8.4Íò¹«Àï', '8.50Íò', '22.00Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1805201750230795712197f4feda7ffdc59ddb367dfa.jpg', '2014Äê', '11.90Íò', '14.80Íò')
('±¾ÌïÑÅ¸ó 2016¿î 2.0L ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180108120307c93c06d9f95730ac427cfd176d2b5ca5.jpg', '2016Äê', '16.00Íò', '19.50Íò')
